"","date","year","doy","mod_gpp","mod_lai","mod_reco","sm1","sm2","sm3","minT","maxT","airT","co2","swr","vpd","precip","windspd"
"138","2016-06-08",2016,161,11.7083865985328,5.67983845760684,5.37835380854369,35.5180446428571,32.2321726190476,45.7372619047619,14.3057142857143,20.9685714285714,17.6304166666667,413.954821428571,20.6428731428571,0.736761011904762,5.78703703703704e-06,2.17529166666667
"139","2016-06-15",2016,168,10.7680848321941,5.99237421794179,4.98803369478417,36.1437232142857,33.3839285714286,45.6961607142857,11.4914285714286,17.4014285714286,14.0779166666667,421.046955357143,16.3115377714286,0.405906547619048,9.12698412698413e-05,2.267625
"140","2016-06-22",2016,175,13.2472168303145,6.25618315132661,5.74261527460695,35.2694523809524,32.1436011904762,45.2137797619048,12.5928571428571,20.4,16.5577083333333,428.704592261905,21.9887848285714,0.659170238095238,6.61375661375661e-06,2.76555654761905
"141","2016-06-29",2016,182,13.6741124713371,6.47516636158602,5.89213697772587,29.7311428571429,27.1468154761905,42.2109523809524,13.4242857142857,21.36,17.4631845238095,426.732142857143,22.6573647428571,0.669794642857143,8.10185185185185e-06,2.82814880952381
"142","2016-07-06",2016,189,12.619309221464,6.63231977709774,5.50986937087677,28.3732827380952,25.8434821428571,41.1467261904762,11.0685714285714,18.8614285714286,14.9370833333333,423.505586309524,20.1619342285714,0.586988690476191,2.43055555555556e-05,3.23743154761905
"143","2016-07-13",2016,196,12.4856019449846,6.69081155834453,5.59530805603318,25.6954583333333,24.4653273809524,39.3738095238095,14.01,21.4271428571429,17.8256845238095,421.770988095238,19.2392192571429,0.833735119047619,1.93452380952381e-05,3.13846726190476
"144","2016-07-20",2016,203,12.4134086357299,6.65699245517663,5.62515979014086,24.3180833333333,23.5625595238095,39.0655952380952,14.5857142857143,22.7871428571429,18.5113988095238,424.090818452381,19.0317211714286,0.821735416666667,5.37367724867725e-05,2.67908928571429
"145","2016-07-27",2016,210,11.5133264147882,6.54141816077848,5.48235154492797,25.0242470238095,23.7233035714286,41.1443154761905,17.3385714285714,24.0442857142857,20.4750892857143,422.249616071429,17.3772223714286,0.829523214285714,1.19047619047619e-05,1.55610714285714
"146","2016-08-03",2016,217,9.07583619729338,6.34063695548996,4.63116902698919,24.1679047619048,23.2163988095238,38.0783630952381,13.6742857142857,19.1671428571429,16.3846130952381,427.428199404762,12.0839497714286,0.37349880952381,3.81944444444444e-05,2.696125
"147","2016-08-10",2016,224,10.779853179038,6.04588217160916,5.03170308715506,24.5773392857143,23.2116964285714,37.2287797619048,11.34,18.4571428571429,14.8841964285714,419.214473214286,17.3876508,0.601139880952381,2.48015873015873e-06,2.7518244047619
"148","2016-08-17",2016,231,11.1159544119524,5.71186133269775,5.18807568075012,23.1884613095238,22.3705952380952,36.3708630952381,12.3385714285714,20.1342857142857,16.2240773809524,419.26987202381,19.0778482285714,0.695819047619048,1.24007936507937e-05,2.46577380952381
"149","2016-08-24",2016,238,10.1466875054418,5.32978404370775,5.06190135969484,21.7022351190476,21.6428273809524,35.7793452380952,14.4128571428571,23.5085714285714,18.9480654761905,419.173741071429,17.8962883714286,0.91146994047619,1.02513227513228e-05,2.67583035714286
"150","2016-08-31",2016,245,7.47036462405818,4.89571784664513,4.46022528061308,20.4276696428571,20.7336011904762,35.173630952381,16.3585714285714,25.8814285714286,21.2993154761905,410.040770833333,18.7485855428571,1.36730238095238,1.81878306878307e-06,2.2674494047619
"151","2016-09-07",2016,252,6.26899167648126,4.40238222800952,3.99493054932632,20.0927708333333,20.563630952381,35.4722916666667,14.3342857142857,21.5314285714286,17.843869047619,417.100791666667,15.1752224571429,0.719597023809524,3.68716931216931e-05,2.63363988095238
"152","2017-05-03",2017,126,3.96685022672008,1.87178145197538,2.9419098180404,37.2731547619048,35.32125,47.0966666666667,4.58,11.4014285714286,7.86860119047619,422.663982142857,11.6884188,0.314383035714286,3.09193121693122e-05,2.73870833333333
"153","2017-05-10",2017,133,6.98416051266936,2.92707727897137,3.86138188162379,36.2359732142857,32.136130952381,47.0791964285714,6.87857142857143,15.0528571428571,10.9086011904762,403.328797619048,16.7090389714286,0.506435119047619,5.62169312169312e-06,2.23397916666667
"154","2017-05-17",2017,140,8.9928235498994,4.04284513110162,4.61091150916749,33.8457083333333,29.29,46.3274404761905,12.2371428571429,19.9771428571429,16.2118154761905,422.105193452381,20.7275076,0.79298005952381,2.03373015873016e-05,2.39781845238095
"155","2017-05-24",2017,147,11.1285743930229,4.91054597643158,5.14749074562029,31.6662886904762,27.5589583333333,45.1719642857143,11.2628571428571,19.3142857142857,15.4329166666667,444.68487797619,23.5449730285714,0.767853273809524,3.80291005291005e-06,2.57688095238095
"156","2017-05-31",2017,154,10.8830407222045,5.499931137281,5.3010413704723,28.3345952380952,25.5578273809524,43.6125595238095,15.39,24.6771428571429,19.9716666666667,440.873244047619,22.4937331714286,1.12959732142857,3.33994708994709e-05,2.32718452380952
"157","2017-06-07",2017,161,12.4480570601516,5.92930488059398,5.46902520262588,36.0264583333333,32.8508630952381,45.3484226190476,10.2342857142857,18.5985714285714,14.3048511904762,435.180767857143,20.9820528,0.644966071428571,6.25e-05,3.21538392857143
"158","2017-06-14",2017,168,12.8625198670635,6.28087629429191,5.66627396814121,32.7154851190476,27.1862797619048,42.8016666666667,12.4671428571429,20.3171428571429,16.7516964285714,418.336175595238,21.8390407714286,0.807058035714286,1.52116402116402e-05,2.97319345238095
"159","2017-06-21",2017,175,13.4476588710458,6.58731181659311,5.9975875159178,28.6811160714286,22.7985416666667,40.9660714285714,15.7985714285714,24.5114285714286,20.3339583333333,426.75106547619,25.7377327714286,1.03577351190476,1.7526455026455e-05,2.5325
"160","2017-06-28",2017,182,9.30497522105398,6.82987469584448,4.67684054961578,29.2672053571429,24.4199702380952,40.7799107142857,13.1142857142857,18.1057142857143,15.4981547619048,459.132389880952,11.5324192285714,0.458989285714286,4.36507936507936e-05,3.25978273809524
"161","2017-07-05",2017,189,14.0238224981856,6.92994120564868,6.06046635680324,30.1817678571429,24.0023214285714,39.9758928571429,13.9842857142857,22.4714285714286,18.3322321428571,459.359479166667,22.1932828285714,0.819488690476191,2.19907407407407e-05,2.73391666666667
"162","2017-07-12",2017,196,11.6996661265695,6.98589104016833,5.3327620522312,34.347375,29.9455357142857,42.0469345238095,12.4742857142857,19.0671428571429,15.7395238095238,459.993074404762,16.5891664285714,0.56194494047619,5.53902116402116e-05,2.9128244047619
"163","2017-07-19",2017,203,13.0563285959933,6.9308374446871,5.84924110656062,31.2553541666667,23.5155654761905,39.4754761904762,14.9171428571429,23.3385714285714,19.1322619047619,457.405050595238,19.6985350285714,0.766125892857143,1.32275132275132e-05,2.53502976190476
"164","2017-07-26",2017,210,8.86860962426077,6.81301534533113,4.54567989563949,39.3216458333333,36.0503273809524,45.5169345238095,12.5671428571429,17.6585714285714,14.952380952381,437.495380952381,11.2954852285714,0.344557440476191,0.000194444444444444,3.50234821428571
"165","2017-08-02",2017,217,11.7513021530936,6.56219067548827,5.57713643556073,34.4296041666667,28.0369047619048,43.5068154761905,16.8771428571429,24.09,20.3416071428571,406.043017857143,18.4804747714286,0.860025892857143,2.44708994708995e-05,3.09018154761905
"166","2017-08-09",2017,224,10.2489147015704,6.28728932978778,4.93900058550495,32.7467232142857,26.875119047619,42.3644642857143,11.9657142857143,18.6671428571429,15.4016369047619,404.772681547619,15.5833007142857,0.562322321428571,7.88690476190476e-05,2.61513392857143
"167","2017-08-16",2017,231,10.7677938456725,5.92821706382517,5.19390298229846,37.5635505952381,32.6269345238095,45.7984821428571,13.6985714285714,21.7085714285714,17.5776488095238,410.248723214286,17.3795808857143,0.598691071428571,4.15013227513228e-05,2.77434821428571
"168","2017-08-23",2017,238,10.4888194744097,5.52220178344723,5.05463406943381,32.862880952381,24.5540773809524,42.7783333333333,12.38,19.9157142857143,15.9627976190476,414.407178571429,18.0966967714286,0.600014285714286,2.84391534391534e-05,2.43889880952381
"169","2017-08-30",2017,245,9.28867460506264,5.07167648520767,4.79312721664484,32.4342767857143,24.7144642857143,41.6083333333333,13.9714285714286,20.6728571428571,17.2833630952381,414.990904761905,15.5595664285714,0.726433035714286,5.62169312169312e-06,2.08533035714286
"170","2017-09-06",2017,252,7.21909835671059,4.57695662944705,4.08729270872679,28.0204523809524,20.2506845238095,39.3457142857143,10.7357142857143,16.6357142857143,13.8485416666667,409.303580357143,11.833191,0.490568452380952,6.94444444444444e-06,2.86629464285714
"171","2018-05-02",2018,126,5.70839991066643,1.89151601940015,3.54419434008793,32.0768511904762,28.2923511904762,45.5462202380952,6.94142857142857,14.4542857142857,10.8908630952381,403.101416666667,20.8790845714286,0.608251785714286,0,3.57128571428571
"172","2018-05-09",2018,133,7.94772718406416,2.97637383873403,4.34571624200799,29.1360952380952,26.1125,44.6585119047619,11.0985714285714,20.3314285714286,15.8444642857143,407.382729166667,23.4468095142857,0.775036904761905,1.65343915343915e-07,2.71494047619048
"173","2018-05-16",2018,140,9.68866812192272,4.13585251731945,4.68195473657957,30.4235,27.870505952381,43.1341071428571,9.23142857142857,16.2628571428571,12.4733035714286,405.492532738095,20.4925731428571,0.539959821428571,3.19113756613757e-05,2.8391755952381
"174","2018-05-23",2018,147,10.5137177093246,5.04347824287409,5.07671016304977,28.7436160714286,27.7043154761905,41.7180059523809,12.8185714285714,20.6242857142857,16.6911607142857,398.738282738095,20.8608107142857,0.799954761904762,2.33134920634921e-05,2.73930654761905
