"","date","year","month","week","doy","gpp_z_scores","temp_z_scores","sm1_z_scores","sm2_z_scores","sm3_z_scores","vpd_z_scores","swr_z_scores","precip_z_scores"
"652","2012-06-29",2012,"Jul",28,196,-0.288014969154865,-0.752047347924201,1.10086520718092,0.829433911198121,1.06035507285949,-0.650880029676975,-0.518176203203778,1.09029994462215
"653","2012-07-06",2012,"Jul",29,203,-0.481171788972262,-1.30357550833618,1.53113282228665,1.71554756157866,1.37362338567366,-1.08306636098379,-0.911034849018957,1.40215072261506
"654","2012-07-13",2012,"Jul",30,210,1.12811844445582,0.608937448191782,1.14722624663302,0.823065691576584,0.998594494722393,0.84604341283407,1.39474107274471,-0.496455079845188
"655","2012-07-20",2012,"Aug",31,217,1.07157962494698,-0.364449762510535,0.94988015778617,0.336398852739876,0.879796049349018,0.265328289186775,0.840514073578315,-0.663764127488483
"656","2012-07-27",2012,"Aug",32,224,0.269937573515146,-0.660128741352907,0.896350744043659,0.0710799353392768,0.854792695030991,-0.411997562998973,-0.544611014285105,-0.0500747308150155
"657","2012-08-03",2012,"Aug",33,231,1.38585199723134,0.664910143175445,0.358176870941554,-0.227082887573102,0.569207591847598,1.41539362666381,1.8002868197512,-0.729869238528853
"658","2012-08-10",2012,"Aug",34,238,0.793297292616388,1.29432291079786,-0.0405589608436135,-0.323010266458321,0.432764324753703,1.73790820814527,0.817793323689758,0.0415314368266383
"659","2012-08-17",2012,"Sep",35,245,0.483574392767016,0.0528308043227456,-0.0237866815413811,-0.146553268841087,0.431201599825116,0.00899504731731107,0.0601192129678877,-0.117576884085581
"660","2012-08-24",2012,"Sep",36,252,0.850971321420377,0.407215363214714,-0.230983891202698,-0.566698504176136,0.365678087358491,0.566097424167892,0.542194789603102,-1.08173730613119
"661","2012-08-31",2012,"Sep",37,259,0.650120432266301,0.238420996744765,-0.339298947521297,-0.626478939222705,0.153447153925398,0.604269241335124,0.354924244905529,-0.412020853149815
"662","2012-09-07",2012,"Sep",38,266,0.901407936048077,-0.23631436797345,-0.496251680565097,-0.714893397597411,0.0891218053786875,0.105287042248295,0.77493069435759,-0.561784303656378
"663","2012-09-14",2012,"Sep",39,273,-0.148976575205895,0.199654995695021,-0.455992954663339,-0.722597351533843,0.255583931024532,0.322292903609533,-0.332924902872332,-0.0190273528124877
"664","2012-09-21",2012,"Oct",40,280,0.803811843569054,0.550126915733902,-0.540139474263762,-0.813344494211536,0.204062196280578,0.525210485131766,0.729053242655744,0.440016423276898
"665","2012-09-28",2012,"Oct",41,287,0.7507058936484,-0.469672706701801,-0.409265473560744,-0.674322248973644,0.162111503762313,0.163292599061435,0.805347187619524,-0.351843084910102
