TIMESTAMP,MeanT,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,Precip,WS_ERA
20011125,2.988,2.973,1.257,3.014,0.816,3.963,327.695,0.632,96.001,3.547,1.155
20011126,5.38,5.0,0.662,6.014,0.254,7.607,333.266,0.742,95.399,4.792,2.013
20011127,3.254,3.221,0.534,3.31,0.304,21.132,314.48,0.778,95.397,0.814,1.541
20011128,2.98,2.603,0.498,3.668,1.035,30.017,298.902,1.224,95.644,2.353,3.773
20011129,3.57,3.468,0.425,3.755,0.627,20.757,321.593,0.955,96.077,5.875,3.843
20011130,4.877,4.731,0.536,5.144,0.659,11.297,332.473,0.974,95.818,0.422,2.447
20011201,5.121,4.96,0.276,5.414,0.291,5.022,338.568,0.808,96.207,4.806,2.822
20011202,5.382,5.11,0.383,5.878,0.404,4.844,342.669,0.545,96.736,2.943,1.098
20011203,1.913,1.913,1.487,1.911,0.665,38.821,284.187,0.65,96.732,0.454,1.74
20011204,2.906,2.808,2.834,3.086,1.167,11.618,322.058,0.821,95.919,4.373,3.347
20011205,5.167,5.137,0.35,5.221,0.496,26.9,313.841,1.417,96.118,3.95,3.925
20011206,4.769,4.837,2.06,4.646,0.854,7.733,325.632,1.153,96.322,5.445,4.581
20011207,0.447,0.329,0.89,0.661,0.998,18.884,292.593,0.961,97.922,0.131,1.494
20011208,0.115,-0.307,0.825,0.883,0.416,18.576,301.751,0.953,98.304,0.228,2.261
20011209,-3.172,-3.404,0.718,-2.75,1.008,37.875,252.689,0.756,98.325,0.001,2.327
20011210,-2.014,-2.329,2.083,-1.44,1.371,14.729,282.69,1.014,98.114,0.249,0.939
20011211,0.73,0.527,0.412,1.1,0.522,9.546,317.0,0.64,97.613,0.39,1.624
20011212,1.146,0.985,0.356,1.439,0.408,10.185,314.683,0.679,97.141,1.493,2.541
20011213,-4.612,-4.997,4.494,-3.911,1.436,30.965,242.2,1.116,97.465,0.486,4.454
20011214,-9.879,-10.335,1.344,-9.047,2.103,45.459,210.492,0.79,98.147,0.0,2.584
20011215,-4.916,-5.298,3.171,-4.22,1.229,13.453,282.232,0.826,97.764,0.712,1.19
20011216,-1.727,-2.036,0.533,-1.163,0.436,18.542,279.128,1.116,97.721,0.338,2.502
20011217,-1.467,-1.669,0.626,-1.099,0.248,13.01,302.214,0.733,97.465,0.894,2.069
20011218,-0.97,-0.922,0.385,-1.056,0.19,18.477,304.196,0.748,97.503,0.549,2.368
20011219,1.324,1.204,0.452,1.545,0.359,13.68,314.195,0.832,96.592,2.761,4.587
20011220,-3.387,-3.213,3.077,-3.704,0.739,34.512,245.805,1.191,96.412,2.271,3.813
20011221,-2.13,-2.439,2.449,-1.567,0.919,13.134,288.057,1.033,95.015,11.612,6.479
20011222,-1.084,-1.103,0.771,-1.05,0.397,23.091,280.7,0.714,94.503,5.29,3.233
20011223,-7.53,-7.525,3.088,-7.54,0.414,46.522,225.538,0.663,95.725,0.535,2.723
20011224,-6.624,-6.794,3.441,-6.314,0.751,21.175,271.058,0.795,95.138,2.336,6.495
20011225,0.811,0.617,0.653,1.164,0.142,13.079,303.905,0.904,93.754,10.013,6.322
20011226,0.098,0.036,0.505,0.21,0.4,36.691,274.413,1.07,94.246,1.231,4.197
20011227,-1.223,-1.091,0.464,-1.465,0.246,28.686,284.099,1.14,94.944,3.365,5.353
20011228,2.07,1.532,0.943,3.051,0.461,13.282,304.728,1.398,94.074,7.142,6.521
20011229,0.608,0.627,1.169,0.573,0.22,17.19,291.245,1.357,93.987,5.974,3.437
20011230,-1.694,-1.872,0.855,-1.368,0.187,25.947,278.856,0.966,94.576,5.567,4.662
20011231,-6.404,-6.754,1.849,-5.765,2.015,37.432,242.174,0.629,96.472,0.941,3.096
20020101,-2.09,-2.838,1.855,-0.725,0.718,23.99,282.047,0.931,97.471,0.177,4.451
20020102,-1.82,-2.409,1.481,-0.745,0.438,13.275,287.348,0.819,97.367,0.853,4.362
20020103,-8.098,-8.773,1.5,-6.867,0.949,47.9,218.805,0.643,97.918,0.022,3.209
20020104,-11.725,-12.349,3.354,-10.588,4.563,51.939,204.03,0.891,97.847,0.0,1.672
20020105,-13.667,-14.993,2.545,-11.248,4.551,52.865,206.453,0.609,97.903,0.0,2.093
20020106,-8.646,-9.352,8.121,-7.359,4.707,28.593,272.577,0.583,97.559,0.458,2.32
20020107,-0.264,-0.372,0.212,-0.068,0.182,17.555,314.561,0.607,97.405,0.958,1.498
20020108,-1.124,-1.23,0.795,-0.93,0.181,22.92,301.385,0.554,97.623,0.047,1.093
20020109,-3.495,-3.748,1.367,-3.032,0.765,43.466,261.53,0.54,97.89,0.02,1.805
20020110,-5.612,-5.962,0.582,-4.975,0.536,32.493,275.545,0.354,97.772,0.023,1.366
20020111,-4.281,-4.516,2.358,-3.851,1.607,40.971,276.842,0.611,97.375,0.298,2.977
20020112,-0.865,-0.835,0.761,-0.919,0.56,19.125,304.287,0.725,97.4,0.58,2.354
20020113,-0.651,-1.046,0.645,0.07,1.521,37.741,277.865,0.818,97.301,0.014,1.475
20020114,-2.584,-3.009,0.654,-1.877,0.54,51.547,232.995,0.91,97.077,0.002,2.045
20020115,-4.517,-4.955,0.317,-3.787,0.951,52.978,232.763,0.916,96.41,0.014,2.618
20020116,-4.193,-4.374,1.857,-3.892,1.4,32.514,272.891,0.786,96.348,0.136,1.765
20020117,-1.805,-2.095,0.576,-1.321,0.795,42.365,280.597,0.96,96.603,0.02,2.693
20020118,-0.732,-0.842,0.412,-0.549,0.358,13.971,293.756,1.053,96.339,0.816,3.34
20020119,1.612,1.359,1.419,2.033,0.59,16.599,316.163,0.994,95.843,0.919,4.418
20020120,3.53,3.463,1.067,3.643,0.703,15.215,316.866,1.144,95.843,4.093,5.376
20020121,7.023,6.46,0.823,7.961,0.469,7.992,339.52,1.244,95.481,0.905,5.345
20020122,5.158,5.065,0.672,5.311,1.115,51.208,302.821,1.758,95.197,0.545,5.07
20020123,5.446,5.363,0.578,5.584,0.923,42.824,299.514,2.27,94.969,0.152,4.843
20020124,7.165,6.623,0.819,8.069,0.691,29.935,308.628,2.107,94.211,1.317,6.435
20020125,2.778,2.756,1.005,2.816,0.876,43.626,280.755,1.917,95.829,1.077,4.279
20020126,7.234,6.567,2.045,8.345,0.833,36.365,321.594,2.462,95.314,5.726,7.209
20020127,7.76,7.479,0.796,8.228,0.174,29.082,325.441,2.18,94.835,14.472,5.723
20020128,9.778,9.364,0.997,10.468,0.626,15.114,328.063,2.792,95.772,4.726,7.11
20020129,8.185,7.941,0.685,8.591,1.52,67.299,287.94,4.034,96.455,0.019,5.86
20020130,9.077,8.614,0.565,9.85,1.425,47.162,313.919,2.87,96.3,0.174,4.006
20020131,7.34,6.435,1.804,8.848,0.529,56.349,281.578,3.711,95.874,0.237,4.769
20020201,7.058,6.553,2.005,7.828,1.112,24.876,319.142,2.305,96.326,0.12,4.944
20020202,9.993,9.047,1.256,11.437,2.696,75.283,279.154,4.458,96.761,0.0,4.127
20020203,8.912,7.36,1.516,11.085,3.397,79.343,266.267,5.132,96.274,0.0,2.817
20020204,7.654,7.568,0.99,7.774,0.766,60.454,282.918,4.554,96.116,0.001,5.355
20020205,9.192,8.511,1.128,10.146,1.053,27.078,331.422,3.393,95.151,1.518,5.457
20020206,6.694,6.174,1.727,7.422,0.708,56.12,300.99,2.214,94.76,0.303,3.3
20020207,4.456,4.091,1.015,4.967,1.019,53.72,300.772,2.138,95.994,0.272,3.341
20020208,5.132,4.767,1.498,5.643,1.188,22.169,326.02,1.493,96.067,2.791,5.507
20020209,8.086,7.318,0.956,9.161,0.326,15.997,342.155,1.681,95.235,5.574,6.057
20020210,4.907,4.9,0.28,4.917,0.584,39.414,304.528,1.661,95.048,3.584,5.162
20020211,7.575,7.234,1.591,8.053,0.716,20.68,336.78,1.892,95.063,3.88,7.097
20020212,9.864,9.368,0.668,10.56,0.752,47.072,328.194,3.02,95.179,3.645,6.592
20020213,5.303,4.748,1.229,6.079,0.32,45.339,309.541,1.374,95.798,5.184,2.74
20020214,0.133,0.009,1.388,0.307,0.878,57.474,270.722,1.615,96.805,0.042,4.379
20020215,-0.622,-1.75,2.056,0.959,3.098,104.83,228.179,2.19,97.24,0.0,3.85
20020216,0.426,-0.95,2.25,2.352,3.628,108.092,233.231,2.496,97.091,0.0,3.346
20020217,0.701,-0.938,2.184,2.995,3.464,94.942,254.261,2.132,96.36,0.0,1.825
20020218,1.371,0.656,1.325,2.29,1.042,53.663,290.682,1.549,95.974,0.588,3.402
20020219,1.412,0.996,0.251,1.947,0.648,49.579,279.876,1.288,95.677,4.067,5.452
20020220,3.451,2.853,1.127,4.159,0.857,21.412,318.144,1.091,93.918,16.579,5.91
20020221,-1.062,-1.294,2.502,-0.787,0.734,88.712,258.375,1.747,95.156,1.462,4.116
20020222,-0.026,0.133,2.847,-0.214,1.115,33.059,298.964,1.549,94.743,6.591,6.471
20020223,1.261,1.165,1.636,1.375,0.783,75.993,281.824,1.363,93.991,6.367,5.86
20020224,0.394,0.139,0.243,0.696,0.714,78.999,275.741,1.49,94.826,1.998,4.784
20020225,1.688,2.049,2.688,1.261,0.874,36.89,316.589,0.782,94.737,8.507,2.602
20020226,7.959,7.467,0.632,8.542,0.75,23.165,324.394,2.261,94.002,9.614,7.39
20020227,5.299,5.155,1.364,5.47,0.959,102.955,285.334,2.904,94.209,9.27,5.736
20020228,3.776,3.289,0.736,4.352,1.327,102.315,279.845,2.348,94.508,2.246,5.34
20020301,3.173,2.044,1.025,4.508,1.308,101.188,275.001,1.963,95.176,2.906,4.121
20020302,-1.033,-1.762,1.235,-0.171,2.453,109.535,245.11,1.774,95.657,0.005,1.475
20020303,1.204,0.618,1.38,1.896,1.615,51.489,286.456,2.135,95.953,0.338,3.468
20020304,3.57,2.924,1.05,4.334,1.312,39.758,312.371,1.866,96.215,0.034,2.404
20020305,4.258,3.132,1.9,5.588,3.059,114.21,279.861,2.157,95.642,0.001,0.891
20020306,3.623,2.689,3.008,4.638,2.367,86.521,292.075,1.782,95.024,0.71,4.066
20020307,6.606,5.74,0.867,7.472,0.512,64.523,310.246,2.481,95.207,3.793,7.04
20020308,4.859,3.345,1.206,6.373,3.213,132.081,265.506,3.135,96.647,0.0,3.311
20020309,5.664,4.855,2.05,6.473,1.893,60.375,300.047,2.928,95.582,0.31,3.821
20020310,5.322,4.526,0.923,6.118,2.409,137.004,260.269,4.228,95.898,0.0,5.184
20020311,7.263,5.107,2.621,9.419,4.336,147.911,263.557,4.914,96.04,0.0,2.909
20020312,8.49,6.473,2.698,10.506,3.506,104.466,309.036,3.849,95.919,0.0,1.528
20020313,7.441,5.449,1.865,9.434,1.373,85.932,320.739,2.688,95.701,2.795,2.26
20020314,0.696,0.628,0.3,0.764,0.242,68.273,307.627,0.788,95.853,11.11,4.315
20020315,-0.151,0.013,0.264,-0.315,0.525,96.731,297.713,0.631,95.976,1.813,3.958
20020316,2.551,1.524,1.635,3.579,2.64,146.935,278.344,1.008,96.116,0.0,2.137
20020317,6.429,4.517,3.712,8.34,4.977,137.972,292.329,2.505,95.703,0.001,1.844
20020318,10.028,8.293,3.189,11.762,4.106,158.544,298.355,4.315,95.095,3.345,3.503
20020319,7.536,7.436,1.143,7.635,0.735,119.305,304.165,2.568,94.508,6.109,5.301
20020320,7.538,6.733,1.037,8.278,2.139,86.591,317.599,1.939,95.329,6.144,3.722
20020321,7.764,7.428,1.527,8.072,2.704,68.704,322.004,2.256,95.729,7.603,3.63
20020322,4.307,4.588,2.1,4.048,0.878,83.892,304.574,1.919,96.114,4.868,4.122
20020323,1.665,1.352,0.435,1.954,0.927,114.736,282.467,1.562,96.942,1.987,3.737
20020324,0.861,0.305,0.68,1.373,0.87,90.194,281.993,1.886,97.433,0.672,2.561
20020325,-0.446,-1.16,0.563,0.158,0.997,89.022,278.559,1.915,97.329,0.29,1.77
20020326,-0.009,-1.208,0.885,1.006,1.662,102.988,279.853,2.301,97.124,0.02,1.47
20020327,-0.593,-2.401,1.192,0.937,2.41,162.618,255.896,2.027,97.383,0.005,1.924
20020328,1.812,-0.887,3.992,4.096,4.709,208.735,238.562,2.782,97.353,0.0,2.359
20020329,5.619,2.403,3.698,8.34,5.571,206.671,253.373,4.362,96.898,0.0,2.427
20020330,7.577,4.48,2.256,10.199,4.833,207.588,269.878,5.011,96.54,0.0,1.305
20020331,8.586,6.389,1.518,10.444,4.454,197.181,280.549,5.262,96.247,0.089,1.185
20020401,8.962,6.135,1.869,11.355,4.408,190.826,279.276,5.332,96.146,0.129,1.342
20020402,9.359,6.502,3.647,11.582,5.167,205.573,277.056,5.763,96.241,0.0,3.035
20020403,9.603,7.523,1.73,11.221,3.547,220.953,266.459,5.951,95.832,0.0,5.265
20020404,6.222,4.447,1.722,7.603,4.071,220.905,250.641,4.882,95.538,0.0,4.179
20020405,3.571,1.57,1.094,5.127,2.864,218.486,247.762,3.938,95.553,0.0,4.291
20020406,0.03,-1.218,2.082,1.001,2.864,153.259,264.774,2.369,96.177,0.004,2.791
20020407,2.229,-0.603,3.019,4.431,4.308,231.289,241.402,3.471,96.466,0.0,1.908
20020408,2.393,-0.053,2.408,4.295,3.937,211.311,250.668,3.601,96.484,0.0,2.642
20020409,3.43,0.987,2.57,5.331,4.107,215.152,251.614,4.181,96.316,0.0,2.759
20020410,3.816,2.725,2.028,4.666,2.478,164.133,275.231,3.401,96.072,0.024,4.317
20020411,5.118,3.845,1.35,6.109,2.431,149.237,284.487,2.876,95.325,0.103,3.4
20020412,5.188,3.831,4.096,6.157,3.652,149.177,307.308,1.928,94.519,0.325,2.712
20020413,5.791,6.079,1.121,5.584,0.247,21.512,337.269,1.133,94.494,6.112,2.808
20020414,4.167,4.235,0.253,4.118,0.239,43.004,324.2,0.826,95.034,5.687,2.941
20020415,4.887,4.248,0.806,5.345,1.302,77.825,319.206,1.261,95.473,6.207,3.158
20020416,5.148,4.782,0.756,5.388,1.448,80.422,318.178,1.508,95.645,3.281,2.157
20020417,5.488,4.347,0.93,6.236,1.653,166.426,308.798,1.418,95.833,4.875,1.197
20020418,7.826,5.806,2.457,9.15,3.125,194.172,288.713,3.249,96.097,0.31,1.718
20020419,7.471,6.558,1.011,8.068,1.919,193.486,298.514,2.401,96.334,3.532,1.523
20020420,7.22,5.381,1.368,8.426,2.697,155.863,300.672,2.588,97.053,0.052,1.91
20020421,8.823,6.142,1.356,10.579,3.212,170.31,311.347,3.42,97.746,0.104,1.55
20020422,10.498,7.674,3.38,12.349,4.832,249.644,286.365,5.19,97.476,0.0,0.89
20020423,10.886,8.531,3.046,12.428,2.919,169.638,313.144,3.846,97.03,0.478,2.878
20020424,9.499,9.742,0.611,9.339,0.719,18.545,347.536,1.039,96.84,5.892,1.79
20020425,12.307,10.121,1.277,13.739,2.753,139.923,337.543,3.282,96.318,0.599,1.539
20020426,9.64,8.14,1.146,10.624,2.003,114.179,330.869,2.313,95.203,3.877,3.415
20020427,5.791,5.221,2.002,6.165,1.214,226.226,290.623,2.171,95.065,5.208,5.384
20020428,7.47,6.352,2.258,8.203,1.745,120.868,308.514,2.321,94.898,3.445,4.373
20020429,8.529,8.02,0.769,8.862,1.394,186.635,301.471,3.2,94.805,4.754,5.598
20020430,9.318,8.158,2.47,10.078,2.785,142.326,307.137,4.247,95.428,0.668,4.383
20020501,11.182,9.913,1.037,11.877,1.156,160.428,323.026,4.388,95.179,2.115,3.835
20020502,9.684,8.829,1.804,10.153,2.134,102.902,330.59,2.121,95.362,5.272,1.157
20020503,8.333,8.04,0.793,8.493,0.216,49.059,343.057,1.112,95.503,12.22,2.792
20020504,7.824,7.427,0.367,8.042,0.386,21.58,347.247,0.773,95.445,14.621,2.694
20020505,8.65,7.314,0.545,9.383,1.359,120.264,337.6,1.905,95.717,0.559,2.005
20020506,6.542,5.954,0.428,6.865,0.545,50.018,335.012,1.214,96.518,4.677,1.427
20020507,9.275,7.189,3.349,10.419,4.716,179.753,323.494,2.233,96.596,0.129,2.136
20020508,13.914,12.438,1.87,14.723,3.342,211.203,341.076,3.785,95.9,0.075,3.361
20020509,15.939,13.422,3.237,17.319,4.432,277.06,318.7,6.531,95.317,0.001,2.532
20020510,15.317,13.212,0.965,16.471,2.376,207.921,338.043,4.039,95.189,8.04,1.234
20020511,13.166,12.379,0.439,13.598,0.947,103.383,351.252,1.931,95.237,6.233,1.519
20020512,12.1,10.575,1.045,12.937,1.659,167.184,331.304,1.802,95.696,5.042,1.436
20020513,13.411,11.342,2.34,14.545,3.437,170.784,337.304,3.417,96.05,0.575,1.804
20020514,12.813,10.929,0.581,13.845,1.056,194.039,318.079,4.615,96.046,0.419,3.994
20020515,12.52,10.898,2.017,13.41,2.537,161.586,321.712,4.712,96.817,0.107,2.965
20020516,15.673,12.068,3.439,17.65,5.212,295.448,311.544,7.146,96.546,0.0,1.804
20020517,16.416,12.99,1.332,18.294,3.874,266.212,320.696,6.193,95.785,0.06,1.423
20020518,15.107,12.993,2.314,16.266,3.507,206.309,346.08,4.368,95.829,5.978,2.543
20020519,12.883,12.427,0.979,13.133,2.04,120.959,343.522,3.449,96.311,7.974,2.243
20020520,14.253,12.311,1.301,15.224,2.563,194.959,331.097,5.248,96.156,0.42,1.706
20020521,14.717,11.562,2.438,16.15,4.062,221.204,317.808,5.247,95.467,0.18,2.434
20020522,17.555,12.995,2.904,19.627,4.933,282.093,326.719,7.965,94.945,0.053,2.414
20020523,13.538,12.934,1.736,13.813,1.141,127.117,359.223,2.189,95.106,10.01,2.409
20020524,13.873,12.393,1.707,14.545,2.345,194.203,343.215,4.348,95.419,2.242,2.978
20020525,12.11,11.029,2.256,12.601,1.091,142.919,335.427,3.376,95.664,2.764,2.655
20020526,10.969,8.03,1.739,12.305,3.404,227.188,304.733,3.67,95.543,0.462,1.739
20020527,10.76,8.502,1.923,11.787,2.571,154.556,325.99,2.482,95.294,4.205,1.352
20020528,11.635,10.222,0.457,12.277,1.504,140.818,339.914,2.141,95.361,2.196,1.876
20020529,11.711,9.069,1.467,12.911,2.996,203.588,315.686,3.761,95.905,0.733,2.572
20020530,12.092,9.393,3.348,13.319,3.713,223.324,306.731,5.6,96.649,0.044,1.963
20020531,13.027,10.148,1.069,14.336,3.116,234.547,308.675,5.717,96.741,0.809,2.426
20020601,10.936,7.501,1.77,12.497,3.843,300.243,286.629,4.842,96.876,0.0,1.779
20020602,12.867,9.299,3.049,14.489,4.325,316.096,287.908,6.31,96.644,0.0,2.049
20020603,15.115,11.436,2.861,16.788,4.231,301.489,304.381,7.367,95.868,0.0,2.505
20020604,17.468,14.102,3.185,18.999,4.475,264.878,333.344,7.608,95.355,0.196,1.802
20020605,17.994,15.156,1.455,19.283,3.165,283.025,340.173,7.303,94.689,9.176,4.036
20020606,15.454,14.514,0.422,15.882,1.569,128.491,372.343,2.488,94.718,16.494,1.985
20020607,14.019,13.254,0.51,14.367,0.934,52.543,371.708,1.343,94.686,15.782,2.363
20020608,13.611,12.532,0.327,14.101,1.386,106.996,351.684,2.736,95.222,0.568,2.736
20020609,15.061,12.972,2.308,16.011,3.232,223.6,330.914,5.281,95.319,0.178,1.013
20020610,13.017,11.919,0.778,13.517,0.938,170.911,333.806,2.926,95.446,4.121,2.707
20020611,12.469,11.053,1.242,13.112,2.131,221.941,318.951,3.454,95.961,1.815,3.371
20020612,13.855,12.404,2.366,14.515,2.913,118.602,340.811,3.494,96.05,1.506,3.256
20020613,13.879,13.343,0.305,14.123,0.729,94.615,351.584,2.329,95.935,3.908,3.341
20020614,16.116,14.324,1.571,16.931,3.119,157.128,354.992,4.081,96.113,1.063,2.587
20020615,17.512,15.056,0.748,18.629,2.076,184.059,351.741,3.793,95.94,7.397,2.465
20020616,16.283,14.113,1.451,17.269,2.199,189.443,347.562,4.9,96.315,0.103,1.769
20020617,20.348,16.056,4.445,22.299,5.383,303.902,344.156,8.966,96.381,0.0,1.543
20020618,24.297,20.475,2.948,26.035,4.929,311.767,361.35,11.364,96.18,0.004,2.384
20020619,19.551,19.253,1.271,19.686,1.229,194.553,381.434,4.115,96.519,0.191,2.389
20020620,19.76,17.508,0.729,20.783,3.388,196.883,375.726,4.702,96.231,23.223,2.866
20020621,16.703,15.179,1.57,17.396,2.234,179.93,346.636,4.316,96.521,0.52,1.146
20020622,18.514,15.654,2.769,19.692,4.033,225.09,348.694,6.939,96.427,0.0,1.938
20020623,16.851,15.11,1.469,17.643,1.597,205.644,346.269,5.209,96.281,0.375,2.365
20020624,15.316,12.593,0.958,16.554,2.241,243.972,326.24,6.357,96.605,0.003,2.211
20020625,14.513,11.681,2.925,15.8,3.719,268.3,311.578,6.465,96.968,0.0,1.702
20020626,16.834,13.613,2.948,18.298,4.604,266.646,323.056,8.583,96.541,0.0,1.275
20020627,15.105,12.201,0.811,16.301,2.368,256.375,324.085,5.436,95.711,0.572,2.778
20020628,11.787,9.975,0.851,12.533,2.322,223.1,310.851,4.63,95.793,0.387,4.549
20020629,11.155,9.638,0.689,11.845,1.994,228.934,308.101,4.158,96.243,1.371,3.745
20020630,14.397,11.191,2.652,15.855,3.791,214.693,328.861,7.161,95.917,0.0,2.988
20020701,14.316,12.723,0.484,15.04,1.405,108.886,349.949,4.783,95.291,4.23,2.854
20020702,13.246,12.376,0.221,13.641,1.132,134.599,344.201,3.356,94.992,2.009,4.483
20020703,14.839,13.356,1.833,15.513,2.335,143.804,342.279,5.465,94.997,0.064,4.03
20020704,13.537,12.984,1.16,13.788,1.485,181.462,336.597,3.969,95.536,1.358,4.41
20020705,14.919,11.732,2.341,16.367,3.377,220.55,325.29,5.68,95.95,0.363,2.12
20020706,14.887,12.512,1.228,15.967,2.127,153.62,344.929,4.611,95.806,0.31,1.912
20020707,15.392,13.128,2.106,16.421,2.579,178.066,343.751,4.154,96.145,1.045,1.791
20020708,19.712,15.648,5.351,21.559,5.707,302.305,333.844,10.336,95.9,0.0,2.176
20020709,22.046,16.943,2.215,24.366,5.667,295.319,351.727,12.695,95.467,1.748,1.993
20020710,17.673,14.015,2.254,19.335,4.395,224.929,351.458,5.438,95.407,20.227,2.413
20020711,14.781,12.604,2.219,15.77,3.03,253.14,322.238,4.773,96.294,0.751,2.212
20020712,16.721,14.45,2.768,17.753,3.977,216.475,338.108,6.043,96.467,0.236,1.831
20020713,16.553,15.351,0.824,17.099,1.955,177.71,350.048,4.48,95.971,8.949,2.21
20020714,16.386,15.827,0.904,16.64,1.373,106.511,377.93,2.05,96.24,6.024,1.772
20020715,17.645,16.479,0.636,18.175,1.466,179.373,371.945,4.696,96.311,0.165,2.796
20020716,17.506,16.397,1.188,18.01,2.098,155.137,373.94,5.041,95.788,1.154,3.015
20020717,14.711,14.947,0.704,14.604,0.32,16.921,381.743,0.984,95.452,61.171,3.543
20020718,12.586,12.502,0.422,12.627,0.315,58.169,363.993,1.67,95.622,2.536,5.68
20020719,12.409,11.614,0.615,12.806,1.331,43.887,358.418,2.481,96.036,0.154,3.396
20020720,15.588,12.567,2.263,17.099,4.436,228.197,340.21,5.721,96.056,0.023,1.456
20020721,15.233,12.833,1.01,16.433,2.248,239.249,326.651,5.234,95.59,2.226,3.297
20020722,13.431,12.006,0.721,14.143,1.38,163.704,336.428,4.282,96.021,0.534,4.431
20020723,14.605,12.219,2.437,15.798,2.569,111.804,342.866,4.824,95.754,0.897,3.083
20020724,15.011,14.0,1.096,15.517,0.838,96.23,355.83,3.279,95.49,7.392,3.513
20020725,13.458,11.978,0.623,14.198,1.81,187.158,326.676,4.322,95.851,0.703,2.971
20020726,13.526,13.232,1.294,13.672,1.099,34.523,365.009,1.902,96.058,0.972,2.586
20020727,17.98,15.172,1.956,19.384,3.912,230.153,352.792,6.732,96.452,0.015,1.117
20020728,19.565,15.781,2.579,21.457,4.569,291.65,333.458,8.976,96.467,0.0,2.208
20020729,21.639,17.45,3.273,23.733,4.982,270.029,350.371,10.799,96.262,0.01,2.222
20020730,21.855,18.438,1.454,23.563,3.662,242.009,354.924,9.514,95.71,1.043,2.291
20020731,21.126,17.822,2.117,22.778,4.019,255.172,357.246,8.601,95.263,0.433,1.648
20020801,18.373,17.214,0.863,18.953,1.262,112.424,377.728,3.12,95.345,7.72,2.558
20020802,18.314,16.501,1.52,19.308,3.18,234.434,345.24,7.527,95.835,0.036,1.999
20020803,18.319,15.636,2.419,19.79,4.025,233.208,340.81,7.183,95.856,0.328,1.6
20020804,16.892,15.423,1.143,17.698,2.039,179.339,347.863,4.605,95.735,0.605,1.179
20020805,15.55,13.521,0.798,16.663,1.908,187.03,343.34,3.437,95.688,4.894,1.722
20020806,15.822,13.426,2.967,17.136,3.443,228.984,326.543,5.904,95.658,0.124,0.855
20020807,15.536,14.493,1.468,16.108,1.916,105.933,358.01,2.943,95.839,3.154,1.89
20020808,15.412,14.738,0.579,15.781,0.724,116.043,358.446,2.06,95.743,9.942,0.955
20020809,16.221,13.862,1.659,17.637,3.46,214.71,343.633,4.434,95.229,0.554,1.355
20020810,15.81,14.327,1.08,16.699,1.666,118.203,360.631,2.327,94.823,17.598,0.952
20020811,16.663,15.944,1.48,17.095,1.923,117.787,377.803,2.214,94.798,2.976,2.026
20020812,16.039,16.212,0.524,15.936,1.436,103.6,370.071,3.358,95.027,5.48,5.251
20020813,15.802,14.81,0.688,16.397,1.612,180.133,347.713,4.527,95.978,0.45,4.625
20020814,16.914,15.25,1.056,17.913,2.165,135.913,358.929,4.269,96.373,0.391,2.304
20020815,17.986,14.552,1.463,20.046,3.73,224.568,337.911,6.609,96.291,0.015,1.403
20020816,18.851,16.284,2.246,20.392,3.852,206.087,336.81,7.362,96.327,0.049,1.213
20020817,18.407,15.854,1.709,19.938,3.63,210.171,347.137,4.887,96.209,4.708,1.705
20020818,19.702,16.93,1.951,21.365,3.835,218.675,348.746,6.112,96.022,1.291,2.426
20020819,21.058,18.02,2.422,23.048,4.363,232.728,350.844,8.526,96.058,0.177,2.083
20020820,20.911,17.715,2.18,23.005,4.361,231.015,349.755,9.071,95.918,0.005,1.954
20020821,18.001,16.047,0.687,19.281,1.751,151.794,358.107,4.566,95.795,4.003,2.126
