doy,mint_C,maxt_C,airt_C,co2_ppm,swrad_MJm2day,vpd_kPa,precip_kgm2s,wind_spd_ms
196,13.4742857142857,21.11,17.5101488095238,368.409160714286,16.2724160571429,0.611986904761905,5.0760582010582E-05,2.45477380952381
203,11.6928571428571,16.6757142857143,14.2722321428571,363.91025297619,11.9628408857143,0.355531547619048,6.43187830687831E-05,3.46305654761905
210,13.57,19.9885714285714,16.7569047619048,362.771098214286,16.2968772857143,0.639040773809524,1.22354497354497E-05,2.86332142857143
217,15.8614285714286,23.0557142857143,19.2291964285714,365.32419047619,16.5746306571429,0.749809226190476,2.28174603174603E-05,2.34581845238095
224,13.2228571428571,18.2728571428571,15.6868452380952,370.749675595238,11.2080260571429,0.309730952380952,8.66402116402116E-05,2.41824404761905
231,15.9728571428571,22.6442857142857,19.0708035714286,363.061907738095,17.3256006857143,0.704051488095238,2.61243386243386E-05,2.38368154761905
238,15.3957142857143,22.5985714285714,18.5961607142857,369.186547619048,16.3692462857143,0.563091964285714,6.77910052910053E-06,2.2413125
245,14.6814285714286,21.1514285714286,17.8366071428571,361.952705357143,15.7827903428571,0.55809494047619,2.61243386243386E-05,2.35053869047619
252,12.5928571428571,20.7114285714286,16.7571726190476,367.186380952381,16.6104725142857,0.666081845238095,6.61375661375661E-06,2.5643869047619
259,9.79,15.47,12.4489285714286,369.928392857143,11.487276,0.331388095238095,2.64550264550265E-05,2.8416994047619
266,8.43714285714286,12.5332857142857,10.375556547619,366.393419642857,6.95409248571429,0.23464880952381,1.98412698412698E-05,2.56047023809524
273,5.62857142857143,10.6957142857143,8.19440476190476,363.541610119048,10.0874062285714,0.250855952380952,2.20949074074074E-05,2.90272916666667
280,7.82142857142857,11.69,9.86907738095238,367.4085,7.22991857142857,0.246027678571429,5.78703703703704E-05,3.047
287,0.648571428571429,5.84857142857143,3.20452380952381,375.012113095238,5.33279674285714,0.113195238095238,1.15740740740741E-06,3.75750297619048
294,4.52,9.32285714285714,6.84986904761905,373.025672619048,4.4754336,0.132024404761905,4.08399470899471E-05,3.82266071428571
301,5.89142857142857,10.6342857142857,8.10889880952381,371.893598214286,3.54271834285714,0.218774107142857,6.72949735449735E-05,4.79423214285714
